order_id,customer_id,order_date,amount
48239,74937,2025-08-26,466.34
48240,11886,2026-02-20,605.84
48241,27024,2024-10-14,16.87
48242,21170,2025-10-03,397.0
48243,91278,2025-09-19,400.98
48244,78817,2026-05-17,860.16
48245,14470,2025-06-21,779.96
48246,81341,2024-06-21,765.07
48247,71562,2024-06-12,911.29
48248,7456,2025-08-25,521.17
48249,63366,2026-01-31,200.97
48250,10498,2026-01-11,526.47
48251,66599,2026-02-20,882.08
48252,28977,2026-02-09,535.32
48253,60699,2024-12-16,545.38
48254,25102,2026-04-12,386.59
48255,75111,2024-10-30,414.48
48256,47482,2026-04-14,910.29
48257,21353,2024-05-30,420.51
48258,71603,2025-06-07,418.88
48259,29662,2025-10-31,201.91
48260,21785,2025-02-10,954.05
48261,28683,2026-04-18,675.05
48262,10915,2024-07-29,480.26
48263,39607,2025-09-18,75.81
48264,34756,2024-09-02,918.0
48265,69604,2025-06-25,463.12
48266,12316,2026-01-24,193.36
48267,8878,2024-09-20,416.94
48268,97744,2026-01-18,923.71
48269,23039,2025-07-14,574.84
48270,12870,2025-01-18,306.16
48271,12059,2024-07-07,676.57
48272,11018,2026-03-04,188.12
48273,69271,2025-02-17,390.88
48274,88725,2025-08-28,108.28
48275,3501,2024-07-23,856.06
48276,92163,2025-05-06,710.24
48277,62651,2025-01-06,636.19
48278,45099,2024-07-26,467.52
48279,71267,2024-07-19,544.47
48280,54683,2025-11-29,731.61
48281,68798,2025-11-28,674.9
48282,52996,2024-10-15,272.13
48283,70362,2024-08-28,693.26
48284,1982,2026-01-16,265.24
48285,82568,2025-08-26,834.1
48286,53076,2024-12-06,796.98
48287,15877,2025-04-28,754.72
48288,1983,2025-08-27,477.59
48289,64369,2025-02-17,368.0
48290,70792,2024-06-28,794.66
48291,76286,2025-05-03,806.59
48292,30215,2025-07-24,477.75
48293,94245,2024-12-27,932.7
48294,2020,2025-12-08,50.53
48295,58167,2025-04-29,435.66
48296,40840,2025-09-11,272.86
48297,72517,2025-02-26,844.17
48298,43525,2024-08-24,538.93
48299,51985,2024-06-06,548.04
48300,9213,2024-06-19,952.94
48301,91194,2026-05-18,870.22
48302,89023,2026-03-23,876.05
48303,63643,2024-07-22,979.92
48304,87912,2025-11-06,537.53
48305,20593,2025-09-13,822.95
48306,32204,2024-10-22,391.6
48307,36444,2026-04-17,521.43
48308,60228,2025-06-18,595.8
48309,34548,2024-09-12,374.32
48310,91932,2026-02-09,34.73
48311,53849,2024-11-29,233.47
48312,82794,2025-01-01,578.24
48313,44611,2025-03-14,920.94
48314,29818,2025-12-30,208.89
48315,86687,2026-04-19,466.69
48316,85349,2024-05-27,443.86
48317,58636,2025-08-05,285.6
48318,87525,2024-11-24,718.15
48319,11109,2025-03-24,305.82
48320,9220,2025-08-31,176.56
48321,90233,2026-01-01,110.22
48322,25318,2024-05-31,283.72
48323,3882,2025-10-23,627.19
48324,42203,2025-10-04,659.74
48325,89366,2024-10-31,542.58
48326,20737,2024-12-26,316.56
48327,56624,2024-12-09,556.58
48328,59435,2025-01-17,888.48
48329,11110,2026-04-13,182.7
48330,88980,2024-10-07,667.11
48331,71186,2025-05-05,929.53
48332,44742,2026-03-09,936.25
48333,59057,2025-01-08,317.56
48334,92748,2025-02-24,300.03
48335,86929,2026-04-05,185.13
48336,61109,2026-04-05,480.01
48337,72854,2025-03-08,443.09
48338,57938,2026-03-21,730.38
48339,76568,2026-04-24,797.46
48340,79500,2025-06-25,842.28
48341,32004,2026-03-18,927.72
48342,58750,2025-06-06,193.11
48343,5509,2025-07-29,416.44
48344,37786,2025-03-11,170.93
48345,61156,2025-08-26,916.53
48346,73659,2025-12-20,240.28
48347,24510,2024-08-11,506.54
48348,25498,2025-08-19,574.76
48349,14419,2026-03-28,249.48
48350,59384,2024-11-04,325.32
48351,43160,2024-06-24,303.75
48352,69599,2025-12-19,402.8
48353,46815,2025-11-21,505.01
48354,72885,2025-04-05,805.45
48355,7946,2025-04-29,256.51
48356,1494,2026-05-19,763.64
48357,61518,2025-09-25,836.75
48358,78236,2025-07-03,976.77
48359,83518,2024-10-01,942.23
48360,35197,2025-01-06,51.58
48361,11188,2024-07-06,916.23
48362,16697,2024-11-04,328.66
48363,97120,2024-10-01,958.73
48364,76171,2024-08-03,393.16
48365,94094,2026-05-09,424.41
48366,39455,2026-01-17,492.3
48367,65540,2025-02-10,804.15
48368,41846,2024-12-10,668.64
48369,12381,2026-02-28,66.67
48370,21603,2025-01-16,903.59
48371,67917,2026-02-08,570.61
48372,17620,2025-11-29,12.95
48373,73299,2026-04-09,624.19
48374,27855,2024-10-06,698.13
48375,45683,2025-03-21,723.93
48376,11226,2024-09-14,614.73
48377,57084,2024-10-11,928.36
48378,45629,2025-02-12,636.85
48379,35172,2025-08-05,794.19
48380,38790,2025-05-07,821.22
48381,56573,2025-08-28,846.73
48382,78020,2024-09-16,825.64
48383,90374,2025-08-04,892.03
48384,67906,2026-02-15,402.83
48385,2468,2025-04-03,425.18
48386,32242,2025-06-08,470.72
48387,42895,2026-05-05,600.73
48388,79144,2025-05-30,378.5
48389,34028,2024-07-27,101.75
48390,34823,2026-01-30,49.24
48391,16918,2025-07-17,717.6
48392,17908,2025-10-22,357.59
48393,43147,2024-11-27,731.79
48394,85378,2025-06-12,171.36
48395,35358,2025-06-13,487.61
48396,37188,2024-08-29,403.86
48397,72629,2024-12-23,78.27
48398,39513,2024-12-29,979.51
48399,85657,2025-08-19,728.96
48400,49225,2026-03-03,599.13
48401,84808,2026-03-04,151.07
48402,46469,2025-10-25,35.58
48403,5358,2025-12-04,459.1
48404,91100,2025-10-15,916.18
48405,66882,2025-02-08,594.43
48406,9979,2025-03-26,705.95
48407,13617,2024-08-20,379.88
48408,74760,2025-11-16,33.73
48409,98274,2025-09-24,64.26
48410,9423,2025-04-21,264.24
48411,8603,2025-03-28,281.44
48412,10498,2024-09-17,350.94
48413,50972,2024-07-03,852.93
48414,89134,2024-08-23,835.02
48415,47230,2024-11-12,388.41
48416,68629,2024-09-04,245.86
48417,54442,2024-07-15,945.66
48418,68128,2024-10-02,380.63
48419,56736,2024-05-22,454.34
48420,74390,2024-07-14,164.82
48421,91342,2024-07-24,379.23
48422,58701,2025-12-26,163.21
48423,19477,2024-07-12,885.44
48424,72598,2024-06-23,871.66
48425,81698,2024-05-25,31.52
48426,67210,2024-07-05,122.48
48427,91201,2026-04-07,326.12
48428,93761,2025-10-05,572.56
48429,63576,2026-03-03,824.15
48430,96067,2024-07-28,565.75
48431,60895,2024-10-20,568.81
48432,78891,2025-05-24,31.67
48433,71539,2024-12-08,201.95
48434,7309,2024-10-05,38.95
48435,33268,2026-02-24,746.84
48436,79127,2025-07-22,645.65
48437,98630,2025-09-28,711.77
48438,79266,2025-07-26,705.38
48439,29225,2024-11-25,38.58
48440,66424,2024-06-07,943.23
48441,76769,2026-01-09,461.83
48442,33697,2026-04-17,14.76
48443,60313,2025-09-05,835.11
48444,69940,2025-12-12,161.13
48445,14993,2024-07-17,734.51
48446,7991,2025-06-23,524.22
48447,61910,2024-05-22,611.76
48448,44216,2024-06-19,832.58
48449,58999,2026-05-02,149.37
48450,82545,2025-02-25,651.57
48451,96547,2024-12-07,892.26
48452,4345,2024-12-25,486.81
48453,51524,2025-02-24,372.0
48454,21084,2024-12-28,496.62
48455,24635,2025-09-22,615.22
48456,5117,2024-11-22,278.27
48457,59661,2024-09-09,382.13
48458,62782,2025-06-22,866.7
48459,41647,2024-09-08,331.93
48460,89548,2025-07-28,832.45
48461,4611,2024-07-24,284.51
48462,49685,2024-11-23,967.93
48463,60520,2025-02-06,300.6
48464,61249,2025-06-27,290.09
48465,37266,2025-07-03,424.38
48466,3853,2026-01-14,977.24
48467,97223,2025-03-04,608.28
48468,19789,2024-07-14,972.82
48469,84576,2024-07-26,730.88
48470,7725,2024-12-01,888.63
48471,49726,2024-10-26,446.89
48472,50718,2025-12-01,481.49
48473,46027,2025-03-29,637.23
48474,9998,2025-11-02,292.92
48475,49589,2024-08-15,795.24
48476,10696,2026-04-25,534.36
48477,43423,2024-09-03,679.98
48478,69126,2025-11-02,444.6
48479,63443,2025-05-12,378.0
48480,1399,2026-03-15,823.37
48481,73228,2024-07-16,373.02
48482,48501,2025-08-30,777.97
48483,76480,2025-09-10,585.95
48484,79463,2025-02-06,284.27
48485,60274,2025-07-13,453.96
48486,45818,2026-03-10,249.66
48487,61172,2026-03-05,392.06
48488,12114,2025-06-25,684.61
48489,30135,2025-07-26,848.99
48490,3267,2025-05-07,620.75
48491,6409,2025-11-24,563.9
48492,14843,2025-09-22,369.58
48493,11137,2026-03-05,404.53
48494,3498,2025-06-23,152.95
48495,61416,2026-03-25,670.36
48496,21341,2024-06-11,495.63
48497,34743,2025-05-11,886.02
48498,96945,2025-08-27,332.98
48499,95331,2026-04-02,95.62
48500,74782,2024-12-21,472.25
48501,89663,2025-02-24,534.99
48502,68071,2025-04-16,248.13
48503,56726,2024-12-03,993.93
48504,47019,2025-04-01,77.28
48505,35986,2024-11-27,291.8
48506,84256,2024-08-01,903.26
48507,53829,2025-06-23,668.49
48508,60342,2025-01-07,446.91
48509,55548,2025-12-26,450.5
48510,89250,2025-11-25,413.51
48511,45983,2024-12-23,204.87
48512,84078,2025-07-21,451.32
48513,79713,2026-01-28,723.85
48514,19076,2025-01-16,954.48
48515,19727,2025-11-12,997.68
48516,1556,2026-04-12,201.33
48517,16660,2024-11-28,528.64
48518,30967,2024-08-07,444.45
48519,25924,2025-02-01,778.3
48520,68626,2025-05-29,999.54
48521,80280,2024-09-22,822.25
48522,73115,2025-06-08,502.33
48523,27968,2025-03-31,874.94
48524,23186,2026-03-01,949.47
48525,40493,2024-11-30,968.95
48526,43028,2025-11-03,876.14
48527,34595,2025-01-15,670.69
48528,87430,2025-01-24,510.46
48529,17755,2025-11-24,526.72
48530,44508,2025-02-12,388.2
48531,70859,2026-01-23,670.94
48532,21513,2024-08-31,784.92
48533,5812,2025-02-13,733.12
48534,34460,2024-07-29,182.97
48535,39443,2025-09-27,19.07
48536,26727,2024-09-22,689.19
48537,64758,2024-10-12,40.11
48538,76373,2025-01-27,822.31
48539,9863,2024-08-08,331.16
48540,98341,2025-09-25,539.64
48541,83548,2025-08-17,303.07
48542,35108,2025-10-16,183.69
48543,88081,2025-06-25,824.7
48544,14426,2025-08-29,411.2
48545,34140,2024-10-24,269.25
48546,33445,2024-11-22,412.89
48547,70609,2025-12-14,101.72
48548,253,2024-09-19,724.02
48549,10209,2025-01-01,858.98
48550,84152,2024-07-12,774.18
48551,55586,2024-10-09,352.68
48552,82681,2024-08-31,95.03
48553,85207,2024-09-09,73.04
48554,39070,2026-01-24,893.25
48555,56219,2025-11-05,679.89
48556,23219,2024-07-12,241.11
48557,33161,2025-03-04,526.05
48558,76820,2024-08-30,632.34
48559,44503,2026-05-04,506.78
48560,25007,2026-05-21,843.34
48561,99301,2025-02-07,627.29
48562,39917,2026-03-29,536.33
48563,25668,2025-11-06,832.54
48564,90214,2025-05-24,435.87
48565,76428,2025-02-21,513.91
48566,47689,2026-01-08,321.78
48567,80079,2024-12-25,116.96
48568,14415,2026-01-28,642.61
48569,64625,2024-06-09,442.33
48570,18565,2024-10-15,415.76
48571,5317,2024-11-26,62.53
48572,44057,2024-07-15,790.79
48573,78296,2024-05-31,499.2
48574,61029,2025-04-05,801.87
48575,28191,2025-10-27,740.59
48576,61358,2025-12-15,571.01
48577,88354,2024-08-11,617.94
48578,42240,2025-01-11,468.48
48579,36777,2025-02-08,115.95
48580,72910,2024-10-29,898.43
48581,62939,2025-12-26,690.84
48582,48111,2024-07-25,375.9
48583,48196,2025-04-25,868.39
48584,36055,2024-05-22,192.14
48585,76410,2026-02-25,315.16
48586,19013,2025-03-18,740.59
48587,82459,2025-07-24,270.33
48588,79531,2025-10-14,391.98
48589,18165,2024-08-05,901.55
48590,6606,2025-02-15,341.5
48591,77255,2024-12-13,691.4
48592,48110,2025-03-09,935.82
48593,35117,2025-05-10,605.09
48594,16146,2024-05-31,721.08
48595,21792,2024-11-13,565.62
48596,16121,2025-02-04,966.34
48597,23554,2025-05-29,968.41
48598,16363,2024-11-23,203.7
48599,39866,2024-10-20,324.0
48600,85483,2025-08-18,385.6
48601,37850,2026-03-25,246.1
48602,70438,2024-08-07,15.63
48603,2486,2024-07-18,818.07
48604,59790,2025-05-09,167.52
48605,98953,2025-01-18,884.8
48606,10462,2025-03-31,719.43
48607,57043,2025-02-19,91.72
48608,79549,2025-08-01,655.98
48609,30132,2025-04-05,505.48
48610,52968,2024-09-11,69.27
48611,9744,2026-03-19,91.44
48612,29448,2025-04-10,285.24
48613,2633,2024-08-28,523.65
48614,24288,2026-05-03,41.56
48615,27109,2025-03-16,767.14
48616,65058,2025-10-27,538.24
48617,99573,2025-01-26,448.41
48618,44050,2025-09-07,688.91
48619,72557,2025-08-01,817.39
48620,36396,2026-01-09,339.54
48621,68085,2026-02-07,452.18
48622,99855,2024-12-25,491.03
48623,18525,2026-03-04,297.21
48624,38271,2026-02-16,648.74
48625,55161,2026-01-10,158.18
48626,39191,2025-03-21,188.67
48627,5847,2025-05-01,884.61
48628,85441,2024-10-30,77.61
48629,72662,2025-04-21,136.12
48630,8813,2025-12-01,665.81
48631,70944,2025-02-11,999.83
48632,97138,2025-05-31,554.3
48633,4768,2025-11-22,825.08
48634,73899,2025-09-12,248.63
48635,22029,2025-11-03,396.32
48636,18804,2026-04-17,813.65
48637,10972,2024-06-01,992.5
48638,80057,2025-02-01,627.44
48639,89598,2025-07-21,256.48
48640,48560,2026-04-18,591.75
48641,99243,2024-09-07,644.72
48642,86851,2025-12-02,529.13
48643,55505,2025-03-25,396.14
48644,64482,2025-06-22,520.79
48645,63487,2025-01-20,756.35
48646,64841,2024-11-04,214.25
48647,79209,2026-01-08,581.85
48648,42992,2025-04-11,783.79
48649,23996,2026-05-07,893.63
48650,24449,2024-10-08,515.37
48651,95673,2026-01-02,759.38
48652,31089,2024-08-04,432.72
48653,3178,2025-09-23,479.44
48654,27348,2026-04-25,901.7
48655,15685,2026-02-01,197.66
48656,21736,2024-11-20,62.8
48657,5101,2025-11-04,152.2
48658,19269,2025-11-02,915.62
48659,42692,2024-07-19,398.45
48660,83193,2026-01-03,614.05
48661,79165,2026-01-20,283.85
48662,6408,2025-01-11,568.32
48663,24055,2025-04-30,977.68
48664,40199,2024-11-24,729.01
48665,26533,2025-02-02,605.88
48666,44448,2025-09-25,385.81
48667,95121,2026-05-01,930.69
48668,83612,2025-10-13,37.82
48669,28742,2024-06-11,303.95
48670,9450,2024-09-14,529.21
48671,21558,2025-12-19,973.91
48672,61610,2024-07-27,818.21
48673,26660,2025-12-07,155.57
48674,3906,2025-02-03,846.12
48675,38815,2025-07-25,298.1
48676,38849,2024-07-01,723.29
48677,94467,2026-04-23,338.28
48678,76027,2025-08-15,896.75
48679,55309,2025-03-07,922.78
48680,72221,2024-07-13,594.35
48681,34873,2025-09-07,504.7
48682,9377,2024-12-15,986.09
48683,98741,2025-01-15,275.23
48684,47882,2025-11-27,307.52
48685,86246,2026-04-27,908.84
48686,13119,2025-02-11,970.17
48687,29889,2024-07-30,91.29
48688,94828,2026-02-07,730.59
48689,47461,2025-11-26,687.48
48690,92512,2025-08-31,798.72
48691,57966,2024-07-18,690.46
48692,28290,2024-11-14,52.45
48693,41595,2024-08-05,947.38
48694,27589,2025-12-18,463.95
48695,55014,2025-07-27,590.05
48696,35109,2025-12-11,688.62
48697,91522,2025-01-10,828.94
48698,36585,2024-05-29,593.0
48699,58173,2026-03-31,101.13
48700,35050,2024-07-07,89.18
48701,56616,2025-08-05,147.0
48702,71359,2024-05-31,189.85
48703,25113,2025-03-02,754.37
48704,91515,2026-04-22,347.82
48705,16038,2024-11-22,105.38
48706,8997,2024-06-26,147.1
48707,79861,2024-10-13,687.91
48708,77010,2026-02-10,360.42
48709,23067,2025-10-10,218.11
48710,90964,2025-06-01,514.53
48711,40866,2024-12-20,41.73
48712,49708,2025-07-21,297.75
48713,8068,2026-04-07,117.09
48714,5342,2025-06-21,393.83
48715,21428,2024-06-13,338.59
48716,80695,2024-05-22,996.28
48717,61668,2024-05-28,493.67
48718,26441,2025-11-03,11.21
48719,81164,2025-12-24,542.05
48720,61694,2025-03-23,906.98
48721,88739,2024-08-12,503.18
48722,79878,2025-02-07,378.07
48723,67631,2024-05-30,618.34
48724,19315,2025-05-05,753.39
48725,43588,2025-06-24,213.59
48726,90366,2025-05-13,166.84
48727,3521,2025-08-23,728.12
48728,49211,2024-08-21,36.32
48729,32137,2026-01-10,249.5
48730,52855,2025-08-08,762.53
48731,59066,2024-12-01,469.65
48732,18992,2025-02-27,749.49
48733,5111,2024-06-17,247.44
48734,46271,2024-12-17,431.89
48735,41225,2026-05-14,955.58
48736,60559,2024-06-09,881.85
48737,84214,2026-04-13,316.48
48738,35253,2024-11-27,279.44
48739,51888,2025-12-03,639.46
48740,32584,2026-03-23,86.85
48741,76252,2024-10-19,71.25
48742,85376,2026-04-17,807.44
48743,33646,2024-11-04,216.77
48744,43665,2024-06-11,226.09
48745,74275,2026-01-08,239.63
48746,35231,2024-12-09,932.38
48747,98096,2026-04-13,809.96
48748,37262,2024-10-23,812.89
48749,97433,2024-12-26,250.28
48750,24366,2025-09-25,718.1
48751,84136,2025-09-01,958.97
48752,48818,2024-11-06,486.29
48753,61191,2026-05-02,64.57
48754,22332,2025-05-15,361.97
48755,97059,2024-12-28,349.43
48756,24806,2024-07-18,182.28
48757,29375,2026-02-23,624.76
48758,17812,2024-11-22,886.59
48759,18084,2024-11-14,284.85
48760,46611,2026-04-11,347.86
48761,12162,2024-06-30,960.17
48762,14404,2025-12-16,425.37
48763,72495,2025-02-28,157.03
48764,53425,2026-02-17,278.72
48765,25806,2025-02-04,102.24
48766,94507,2024-07-13,144.83
48767,10469,2025-04-29,668.65
48768,11136,2025-08-26,89.13
48769,57975,2024-09-22,362.16
48770,90382,2024-08-30,980.64
48771,63136,2025-10-04,942.64
48772,64700,2025-06-29,506.8
48773,20156,2025-04-03,524.5
48774,95028,2025-08-15,738.09
48775,66037,2024-08-25,176.72
48776,21991,2024-06-02,213.94
48777,73476,2025-01-21,482.41
48778,21992,2025-12-31,128.29
48779,46046,2024-05-23,119.96
48780,79326,2025-07-02,923.9
48781,19135,2024-08-25,770.68
48782,50465,2024-11-13,472.69
48783,84074,2025-02-10,666.35
48784,37505,2024-08-17,456.03
48785,609,2024-11-13,67.91
48786,44004,2025-06-12,503.24
48787,79424,2026-01-05,623.58
48788,18048,2025-05-28,677.91
48789,3295,2025-08-14,972.86
48790,92542,2024-08-14,655.42
48791,80710,2024-05-22,651.05
48792,22407,2025-11-12,843.23
48793,92824,2024-08-27,307.13
48794,85106,2025-12-23,898.67
48795,34300,2025-03-01,819.94
48796,47044,2024-10-02,307.44
48797,29751,2025-07-18,827.47
48798,36985,2025-07-04,474.21
48799,56537,2025-06-16,657.55
48800,3707,2026-01-16,964.13
48801,11267,2025-12-06,78.71
48802,89180,2025-07-20,238.25
48803,86423,2026-02-04,119.07
48804,47545,2025-10-03,810.19
48805,75383,2026-04-23,696.43
48806,78256,2024-07-16,421.06
48807,86925,2025-04-27,531.16
48808,45117,2024-07-10,491.6
48809,64214,2025-03-29,125.95
48810,85465,2025-11-27,51.08
48811,46327,2025-01-25,305.5
48812,69355,2025-04-11,393.33
48813,8088,2025-12-06,302.72
48814,48417,2024-05-27,605.37
48815,87630,2024-05-28,804.36
48816,66584,2026-03-12,887.18
48817,43414,2025-08-05,576.17
48818,84581,2025-11-23,286.96
48819,97652,2025-05-22,433.15
48820,73467,2025-12-17,293.85
48821,81531,2026-01-09,518.41
48822,26839,2024-10-17,711.66
48823,61702,2025-04-21,809.38
48824,39035,2025-03-29,802.31
48825,90876,2026-01-01,24.42
48826,10560,2026-03-18,858.32
48827,57230,2024-07-09,559.24
48828,3409,2024-11-23,351.51
48829,23879,2024-05-27,714.9
48830,18069,2025-05-09,143.89
48831,46145,2024-10-13,198.5
48832,61809,2025-11-05,195.57
48833,99174,2025-02-19,804.85
48834,27310,2025-02-28,356.47
48835,32392,2025-03-21,840.06
48836,91026,2026-01-24,495.97
48837,55028,2025-06-13,80.24
48838,93244,2025-11-15,163.07
48839,89133,2024-10-09,312.64
48840,88648,2025-07-27,119.34
48841,58975,2025-02-13,16.63
48842,82463,2025-09-30,242.98
48843,34972,2025-08-17,783.43
48844,84856,2026-01-31,815.96
48845,82672,2024-09-11,930.05
48846,72813,2025-12-13,521.13
48847,91599,2025-12-12,843.29
48848,54852,2025-10-18,40.7
48849,49699,2026-01-07,256.92
48850,80123,2025-06-25,976.1
48851,21346,2025-07-07,934.43
48852,84478,2025-12-20,891.94
48853,67108,2026-01-12,716.92
48854,39353,2025-04-24,314.49
48855,57798,2026-04-24,964.67
48856,51844,2025-08-22,51.44
48857,9950,2025-04-15,652.17
48858,37543,2026-02-23,826.08
48859,78098,2024-11-13,583.02
48860,32828,2025-09-21,624.29
48861,94550,2024-12-11,730.87
48862,91530,2026-02-26,686.44
48863,88132,2026-02-17,125.83
48864,83259,2025-03-03,823.45
48865,90579,2025-01-13,666.4
48866,7002,2025-07-15,819.18
48867,92423,2026-01-09,228.42
48868,7949,2025-08-04,665.47
48869,97411,2024-05-30,714.11
48870,84392,2025-03-22,352.04
48871,25296,2026-02-13,152.11
48872,25812,2026-03-27,585.34
48873,41523,2025-08-08,790.33
48874,41943,2025-05-23,180.44
48875,60311,2025-03-04,890.81
48876,59680,2026-04-27,863.42
48877,29226,2026-02-07,883.84
48878,50883,2025-11-16,987.95
48879,20724,2026-02-20,476.87
48880,73416,2025-03-21,689.61
48881,75086,2025-01-18,960.93
48882,59720,2025-07-14,49.69
48883,92875,2025-11-14,873.3
48884,83706,2025-06-18,186.99
48885,34731,2024-07-08,988.26
48886,15137,2026-04-21,365.35
48887,42149,2025-10-12,139.94
48888,71502,2026-02-19,175.14
48889,68215,2025-09-08,546.37
48890,88026,2025-04-23,242.69
48891,62400,2025-10-02,721.32
48892,43968,2025-06-30,389.65
48893,38076,2025-07-21,768.67
48894,19508,2024-09-25,533.85
48895,49476,2024-10-15,533.06
48896,61028,2025-03-27,298.55
48897,32082,2025-04-15,389.14
48898,88123,2025-05-31,850.8
48899,2343,2025-09-13,125.37
48900,44361,2025-11-24,850.69
48901,10168,2025-10-03,865.84
48902,62854,2026-01-28,293.15
48903,99612,2024-10-11,864.7
48904,48304,2024-06-29,189.54
48905,66992,2025-05-15,810.76
48906,58307,2026-03-25,826.2
48907,26294,2024-12-23,897.96
48908,2540,2024-11-21,617.71
48909,90987,2024-08-24,108.63
48910,18590,2024-05-24,130.56
48911,12720,2026-04-02,492.22
48912,99444,2025-02-16,572.05
48913,3592,2026-04-22,792.64
48914,21099,2026-05-06,424.53
48915,70251,2025-06-10,67.71
48916,91658,2026-04-17,408.86
48917,92956,2024-11-15,535.54
48918,29604,2024-07-26,730.38
48919,4668,2025-03-08,371.42
48920,73994,2026-01-16,719.8
48921,73830,2025-11-21,781.05
48922,64575,2025-07-04,190.98
48923,48101,2024-06-02,948.67
48924,24239,2025-08-22,204.89
48925,89079,2025-02-21,430.47
48926,64312,2025-06-17,246.24
48927,85894,2026-02-11,987.47
48928,26111,2025-07-23,62.67
48929,84404,2025-12-28,691.83
48930,83134,2026-05-10,900.71
48931,11185,2026-03-13,346.87
48932,86350,2025-12-09,399.98
48933,25483,2026-02-17,967.59
48934,91694,2025-11-27,207.25
48935,42565,2026-04-08,744.57
48936,15661,2025-03-19,786.75
48937,80223,2025-03-14,951.7
48938,98874,2025-08-05,933.84
48939,24480,2025-12-17,698.05
48940,64216,2025-06-21,355.98
48941,99850,2025-02-05,845.87
48942,66445,2024-06-25,282.63
48943,37231,2026-04-23,97.14
48944,69620,2024-09-01,970.85
48945,3341,2025-05-15,433.19
48946,31830,2026-03-21,815.51
48947,7040,2026-01-16,780.15
48948,76947,2025-03-30,639.35
48949,7156,2024-12-04,320.83
48950,91126,2024-08-13,898.36
48951,39439,2026-01-18,387.78
48952,73934,2025-07-31,421.53
48953,12238,2024-11-04,472.14
48954,3,2024-10-23,775.52
48955,46795,2025-01-30,933.05
48956,65861,2025-04-29,734.71
48957,62704,2026-03-03,261.8
48958,38903,2024-07-05,617.89
48959,82525,2024-06-14,938.54
48960,21276,2026-04-07,285.27
48961,51735,2024-08-10,717.14
48962,63262,2024-06-02,311.96
48963,32062,2025-06-27,27.17
48964,35891,2026-02-19,935.2
48965,89897,2025-08-27,837.05
48966,81366,2025-07-22,838.52
48967,19499,2024-05-28,118.64
48968,77004,2025-02-06,762.44
48969,65883,2026-01-18,963.6
48970,13370,2026-05-12,270.46
48971,45115,2025-12-10,452.87
48972,60072,2024-12-05,278.51
48973,13998,2024-06-16,734.35
48974,43519,2024-12-06,27.07
48975,24687,2024-06-17,479.96
48976,98327,2025-03-29,512.56
48977,62892,2026-04-01,186.51
48978,85737,2024-12-29,959.24
48979,75692,2026-03-02,155.8
48980,13075,2025-07-08,848.61
48981,18092,2025-11-25,942.12
48982,6716,2025-09-08,688.26
48983,38822,2025-08-11,692.91
48984,20200,2025-01-30,230.97
48985,90859,2026-03-07,433.22
48986,66051,2025-03-24,772.9
48987,55440,2024-10-01,172.79
48988,3040,2024-06-28,733.01
48989,5862,2024-12-06,872.22
48990,65033,2025-08-19,216.99
48991,52009,2024-08-07,242.96
48992,84262,2025-10-19,336.21
48993,57669,2025-11-07,124.45
48994,39105,2024-09-15,283.18
48995,36131,2024-11-14,476.01
48996,36259,2024-09-23,410.82
48997,30692,2025-04-10,467.2
48998,90069,2024-07-12,999.22
48999,68715,2024-10-11,998.7
49000,23816,2024-12-05,442.72
49001,85245,2025-08-19,51.88
49002,91675,2024-07-18,654.98
49003,83465,2026-03-28,45.38
49004,87772,2025-03-28,888.31
49005,25102,2025-03-11,602.47
49006,95127,2024-07-20,853.93
49007,86554,2025-07-29,131.36
49008,75478,2025-06-12,898.24
49009,25417,2025-07-16,171.05
49010,84186,2025-11-13,734.41
49011,74441,2026-01-24,504.58
49012,41027,2024-11-01,754.64
49013,25337,2025-06-10,626.92
49014,5261,2025-07-14,629.24
49015,13658,2025-01-13,214.05
49016,29080,2026-05-14,308.37
49017,76918,2024-06-26,668.07
49018,81593,2025-07-08,94.39
49019,21284,2024-09-18,65.53
49020,1468,2024-08-08,400.81
49021,86773,2025-08-16,592.95
49022,6102,2025-07-17,678.35
49023,73084,2024-11-23,964.15
49024,2761,2025-12-11,896.42
49025,12649,2025-06-22,95.33
49026,34162,2026-05-07,326.83
49027,87299,2025-11-18,702.32
49028,18084,2025-07-02,637.03
49029,17505,2025-11-21,679.31
49030,38098,2025-08-08,57.36
49031,50724,2024-12-01,28.68
49032,78602,2024-12-08,486.11
49033,48740,2025-01-02,503.29
49034,82649,2025-01-03,345.08
49035,11697,2024-06-15,335.21
49036,82536,2024-10-16,947.46
49037,98675,2025-12-19,219.87
49038,87259,2025-10-17,513.88
49039,95736,2025-04-18,764.7
49040,62072,2024-10-04,738.04
49041,94969,2024-12-23,556.05
49042,54095,2025-06-18,938.34
49043,74676,2024-11-08,496.29
49044,50272,2025-07-11,668.64
49045,42416,2025-07-09,542.13
49046,88252,2025-09-12,281.87
49047,27125,2024-10-28,394.28
49048,23404,2025-10-18,933.5
49049,2423,2025-07-18,326.49
49050,13456,2025-07-19,114.35
49051,28188,2025-03-08,206.06
49052,92659,2025-07-05,546.26
49053,47110,2026-02-14,252.11
49054,75069,2024-05-24,373.2
49055,13542,2025-09-12,988.1
49056,15482,2025-07-26,679.56
49057,42479,2025-04-07,854.09
49058,38594,2025-03-27,553.67
49059,72297,2025-12-24,315.62
49060,42920,2025-08-13,619.98
